Created as New Dataset;
cm-1;%T
3270,50;53,09
3270,00;53,18
3269,50;53,25
3269,00;53,31
3268,50;53,35
3268,00;53,38
3267,50;53,41
3267,00;53,43
3266,50;53,45
3266,00;53,48
3265,50;53,52
3265,00;53,57
3264,50;53,63
3264,00;53,69
3263,50;53,73
3263,00;53,77
3262,50;53,81
3262,00;53,87
3261,50;53,94
3261,00;54,00
3260,50;54,05
3260,00;54,08
3259,50;54,10
3259,00;54,13
3258,50;54,16
3258,00;54,20
3257,50;54,24
3257,00;54,29
3256,50;54,33
3256,00;54,37
3255,50;54,42
3255,00;54,48
3254,50;54,53
3254,00;54,59
3253,50;54,64
3253,00;54,69
3252,50;54,73
3252,00;54,79
3251,50;54,84
3251,00;54,89
3250,50;54,92
3250,00;54,96
3249,50;54,99
3249,00;55,04
3248,50;55,10
3248,00;55,16
3247,50;55,23
3247,00;55,29
3246,50;55,34
3246,00;55,38
3245,50;55,41
3245,00;55,44
3244,50;55,50
3244,00;55,57
3243,50;55,64
3243,00;55,72
3242,50;55,78
3242,00;55,83
3241,50;55,87
3241,00;55,93
3240,50;56,00
3240,00;56,08
3239,50;56,17
3239,00;56,24
3238,50;56,29
3238,00;56,33
3237,50;56,38
3237,00;56,44
3236,50;56,50
3236,00;56,57
3235,50;56,63
3235,00;56,68
3234,50;56,73
3234,00;56,79
3233,50;56,86
3233,00;56,95
3232,50;57,04
3232,00;57,14
3231,50;57,22
3231,00;57,27
3230,50;57,31
3230,00;57,37
3229,50;57,45
3229,00;57,53
