Created as New Dataset;
cm-1;%T
3352,50;50,56
3352,00;50,57
3351,50;50,60
3351,00;50,63
3350,50;50,67
3350,00;50,70
3349,50;50,74
3349,00;50,76
3348,50;50,76
3348,00;50,77
3347,50;50,80
3347,00;50,84
3346,50;50,90
3346,00;50,96
3345,50;51,01
3345,00;51,05
3344,50;51,08
3344,00;51,10
3343,50;51,11
3343,00;51,12
3342,50;51,11
3342,00;51,13
3341,50;51,16
3341,00;51,20
3340,50;51,24
3340,00;51,27
3339,50;51,29
3339,00;51,31
3338,50;51,33
3338,00;51,36
3337,50;51,40
3337,00;51,45
3336,50;51,50
3336,00;51,55
3335,50;51,61
3335,00;51,66
3334,50;51,70
3334,00;51,72
3333,50;51,74
3333,00;51,77
3332,50;51,80
3332,00;51,83
3331,50;51,87
3331,00;51,91
3330,50;51,93
3330,00;51,94
3329,50;51,96
3329,00;51,99
3328,50;52,02
3328,00;52,06
3327,50;52,10
3327,00;52,14
3326,50;52,18
3326,00;52,23
3325,50;52,29
3325,00;52,33
3324,50;52,37
3324,00;52,41
3323,50;52,45
3323,00;52,50
3322,50;52,53
3322,00;52,56
3321,50;52,60
3321,00;52,64
3320,50;52,68
3320,00;52,73
3319,50;52,77
3319,00;52,80
3318,50;52,82
3318,00;52,85
3317,50;52,90
3317,00;52,95
3316,50;52,98
3316,00;53,00
3315,50;53,01
3315,00;53,02
3314,50;53,05
3314,00;53,09
3313,50;53,14
3313,00;53,19
3312,50;53,24
3312,00;53,28
3311,50;53,33
3311,00;53,38
3310,50;53,43
3310,00;53,47
3309,50;53,49
3309,00;53,51
3308,50;53,53
3308,00;53,57
3307,50;53,63
3307,00;53,67
3306,50;53,70
3306,00;53,71
3305,50;53,73
3305,00;53,76
3304,50;53,80
3304,00;53,86
3303,50;53,92
3303,00;53,97
3302,50;54,02
3302,00;54,04
3301,50;54,07
3301,00;54,09
3300,50;54,12
3300,00;54,15
3299,50;54,19
3299,00;54,24
3298,50;54,30
3298,00;54,36
3297,50;54,41
3297,00;54,45
3296,50;54,46
3296,00;54,48
3295,50;54,50
3295,00;54,53
3294,50;54,56
3294,00;54,59
3293,50;54,63
3293,00;54,68
3292,50;54,73
3292,00;54,77
3291,50;54,81
3291,00;54,83
3290,50;54,85
3290,00;54,89
3289,50;54,92
3289,00;54,94
3288,50;54,95
3288,00;54,97
3287,50;55,00
3287,00;55,06
3286,50;55,11
3286,00;55,17
3285,50;55,21
3285,00;55,24
3284,50;55,25
3284,00;55,26
3283,50;55,27
3283,00;55,30
3282,50;55,34
3282,00;55,38
3281,50;55,42
3281,00;55,45
3280,50;55,47
3280,00;55,50
3279,50;55,54
3279,00;55,58
3278,50;55,60
3278,00;55,60
3277,50;55,60
3277,00;55,61
3276,50;55,64
3276,00;55,70
3275,50;55,76
3275,00;55,82
3274,50;55,87
3274,00;55,90
3273,50;55,93
3273,00;55,94
3272,50;55,94
3272,00;55,94
3271,50;55,95
3271,00;55,98
3270,50;56,02
3270,00;56,07
3269,50;56,14
3269,00;56,20
3268,50;56,25
3268,00;56,30
3267,50;56,34
3267,00;56,36
3266,50;56,38
3266,00;56,39
3265,50;56,41
3265,00;56,42
3264,50;56,44
3264,00;56,47
3263,50;56,51
3263,00;56,57
3262,50;56,62
3262,00;56,67
3261,50;56,72
3261,00;56,75
3260,50;56,76
3260,00;56,78
3259,50;56,81
3259,00;56,85
3258,50;56,89
3258,00;56,94
3257,50;56,98
3257,00;57,02
3256,50;57,04
3256,00;57,06
3255,50;57,09
3255,00;57,12
3254,50;57,15
3254,00;57,18
3253,50;57,20
3253,00;57,23
3252,50;57,27
3252,00;57,31
3251,50;57,35
3251,00;57,39
3250,50;57,43
3250,00;57,48
3249,50;57,54
3249,00;57,59
3248,50;57,64
3248,00;57,67
3247,50;57,70
3247,00;57,73
3246,50;57,77
3246,00;57,80
3245,50;57,82
3245,00;57,84
3244,50;57,86
3244,00;57,90
3243,50;57,97
3243,00;58,05
3242,50;58,13
3242,00;58,20
3241,50;58,24
3241,00;58,27
3240,50;58,29
3240,00;58,33
3239,50;58,38
3239,00;58,42
3238,50;58,46
3238,00;58,48
3237,50;58,52
3237,00;58,56
3236,50;58,60
3236,00;58,66
3235,50;58,73
3235,00;58,79
3234,50;58,85
3234,00;58,89
3233,50;58,92
3233,00;58,95
3232,50;58,99
3232,00;59,05
3231,50;59,12
3231,00;59,19
3230,50;59,26
3230,00;59,33
3229,50;59,41
3229,00;59,48
